1667	76	9	1
1668	76	47	4
1669	76	52	1
1670	76	55	1
1671	76	59	7
1672	76	67	1
1673	76	77	1
1674	76	80	1
1675	76	81	1
1676	76	85	1
1677	76	98	1
1678	76	101	1
1679	76	103	2
1680	76	104	1
1681	76	114	3
1682	76	147	1
1683	77	1	9
1684	77	2	2
1685	77	4	3
1686	77	5	1
1687	77	8	9
1688	77	59	4
1689	77	85	1
1690	77	104	2
1691	77	147	1
1692	79	1	9
1693	79	2	6
1694	79	3	3
1695	79	4	9
1696	79	5	1
1697	79	7	1
1698	79	8	4
1699	79	9	1
1700	79	47	1
1701	79	55	1
1702	79	59	12
1703	79	77	1
1704	79	85	3
1705	79	86	3
1706	79	94	1
1707	79	98	1
1708	79	103	1
1709	79	104	1
1710	79	105	1
1711	79	114	1
1712	79	147	2
1713	80	1	41
1714	80	2	41
1715	80	3	12
1716	80	4	44
1717	80	5	10
1718	80	7	7
1719	80	8	16
1720	80	9	10
1721	80	10	2
1722	80	11	2
1723	80	12	1
1724	80	19	1
1725	80	22	1
1726	80	24	3
1727	80	25	1
1728	80	30	1
1729	80	31	1
1730	80	33	1
1731	80	35	1
1732	80	38	1
1733	80	47	7
1734	80	49	1
1735	80	52	5
1736	80	55	2
1737	80	58	3
1738	80	59	26
1739	80	67	2
1740	80	81	2
1741	80	82	3
1742	80	85	4
1743	80	86	1
1744	80	87	1
1745	80	88	3
1746	80	91	2
1747	80	96	6
1748	80	98	24
1749	80	99	2
1750	80	101	6
1751	80	102	1
1752	80	103	10
1753	80	104	9
1754	80	105	3
1755	80	106	1
1756	80	107	1
1757	80	108	2
1758	80	109	1
1759	80	112	5
1760	80	113	1
1761	80	114	14
1762	80	117	1
1763	80	147	14
1764	81	1	76
1765	81	2	42
1766	81	3	34
1767	81	4	80
1768	81	5	31
1769	81	7	17
1770	81	8	48
1771	81	9	15
1772	81	10	1
1773	81	11	3
1774	81	12	1
1775	81	16	1
1776	81	18	3
1777	81	19	1
1778	81	22	1
1779	81	23	1
1780	81	24	8
1781	81	25	1
1782	81	29	1
1783	81	30	2
1784	81	31	1
1785	81	33	1
1786	81	35	3
1787	81	36	1
1788	81	38	1
1789	81	42	1
1790	81	44	6
1791	81	47	17
1792	81	48	1
1793	81	49	6
1794	81	50	4
1795	81	52	15
1796	81	54	3
1797	81	55	3
1798	81	58	4
1799	81	59	50
1800	81	62	1
1801	81	66	4
1802	81	67	8
1803	81	69	13
1804	81	72	8
1805	81	74	1
1806	81	77	1
1807	81	80	2
1808	81	82	4
1809	81	83	11
1810	81	85	13
1811	81	86	3
1812	81	87	3
1813	81	88	11
1814	81	91	1
1815	81	92	2
1816	81	94	7
1817	81	96	2
1818	81	98	21
1819	81	99	5
1820	81	101	2
1821	81	102	1
1822	81	103	19
1823	81	104	13
1824	81	105	6
1825	81	106	4
1826	81	107	9
1827	81	108	1
1828	81	109	4
1829	81	112	2
1830	81	113	3
1831	81	114	15
1832	81	117	1
1833	81	147	30
1834	82	1	41
1835	82	2	21
1836	82	3	3
1837	82	4	48
1838	82	5	2
1839	82	7	11
1840	82	8	10
1841	82	9	4
1842	82	11	1
1843	82	12	1
1844	82	24	4
1845	82	30	1
1846	82	47	8
1847	82	49	4
1848	82	52	1
1849	82	55	1
1850	82	58	1
1851	82	59	9
1852	82	67	1
1853	82	80	1
1854	82	81	2
1855	82	83	1
1856	82	85	16
1857	82	86	1
1858	82	87	1
1859	82	88	1
1860	82	91	1
1861	82	96	1
1862	82	98	21
1863	82	99	1
1864	82	101	1
1865	82	102	1
1866	82	103	6
1867	82	104	3
1868	82	105	1
1869	82	108	5
1870	82	112	1
1871	82	113	1
1872	82	114	2
1873	82	117	1
1874	82	147	24
1875	83	1	9
1876	83	2	7
1877	83	3	2
1878	83	4	17
1879	83	5	2
1880	83	7	2
1881	83	8	9
1882	83	9	1
1883	83	47	1
1884	83	52	2
1885	83	55	1
1886	83	59	5
1887	83	81	1
1888	83	85	1
1889	83	87	3
1890	83	88	1
1891	83	91	1
1892	83	98	3
1893	83	101	1
1894	83	103	3
1895	83	104	1
1896	83	114	1
1897	83	147	2
1898	86	1	15
1899	86	2	10
1900	86	3	8
1901	86	4	24
1902	86	5	5
1903	86	7	8
1904	86	8	9
1905	86	9	6
1906	86	10	1
1907	86	11	1
1908	86	24	1
1909	86	25	1
1910	86	30	1
1911	86	47	5
1912	86	49	1
1913	86	52	1
1914	86	55	10
1915	86	58	1
1916	86	59	16
1917	86	74	1
1918	86	80	1
1919	86	81	3
1920	86	82	2
1921	86	85	9
1922	86	87	1
1923	86	88	3
1924	86	91	5
1925	86	98	5
1926	86	99	1
1927	86	101	1
1928	86	103	7
1929	86	104	3
1930	86	105	3
1931	86	107	3
1932	86	108	1
1933	86	112	1
1934	86	114	1
1935	86	147	6
1936	87	1	17
1937	87	2	8
1938	87	3	4
1939	87	4	13
1940	87	5	2
1941	87	7	2
1942	87	8	5
1943	87	9	2
1944	87	47	4
1945	87	52	2
1946	87	55	1
1947	87	58	1
1948	87	59	9
1949	87	81	1
1950	87	85	11
1951	87	86	1
1952	87	88	2
1953	87	91	2
1954	87	98	3
1955	87	101	1
1956	87	103	9
1957	87	104	3
1958	87	105	6
1959	87	114	2
1960	87	147	4
1961	88	1	28
1962	88	2	7
1963	88	3	4
1964	88	4	18
1965	88	5	2
1966	88	7	9
1967	88	8	15
1968	88	9	1
1969	88	11	1
1970	88	12	1
1971	88	24	3
1972	88	30	1
1973	88	35	1
1974	88	47	6
1975	88	52	1
1976	88	55	1
1977	88	58	1
1978	88	59	12
1979	88	67	1
1980	88	80	1
1981	88	81	4
1982	88	82	2
1983	88	83	1
1984	88	85	4
1985	88	86	2
1986	88	87	1
1987	88	91	1
1988	88	92	3
1989	88	94	1
1990	88	98	6
1991	88	101	1
1992	88	103	7
1993	88	104	3
1994	88	105	1
1995	88	108	1
1996	88	112	1
1997	88	113	1
1998	88	114	3
1999	88	147	3
2000	89	1	6
2001	89	2	1
2002	89	3	1
2003	89	4	6
2004	89	5	1
2005	89	7	1
2006	89	8	5
2007	89	9	1
2008	89	47	1
2009	89	59	4
2010	89	88	1
2011	89	91	1
2012	89	98	2
2013	89	101	2
2014	89	103	1
2015	89	104	1
2016	89	114	1
2017	89	147	2
2018	91	1	24
2019	91	2	29
2020	91	3	8
2021	91	4	38
2022	91	5	6
2023	91	7	12
2024	91	8	18
2025	91	9	2
2026	91	10	1
2027	91	11	1
2028	91	12	1
2029	91	23	1
2030	91	24	5
2031	91	25	1
2032	91	33	1
2033	91	47	5
2034	91	48	1
2035	91	49	1
2036	91	52	12
2037	91	54	1
2038	91	55	1
2039	91	58	1
2040	91	59	21
2041	91	67	1
2042	91	72	1
2043	91	74	1
2044	91	77	6
2045	91	80	1
2046	91	81	2
2047	91	82	2
2048	91	83	1
2049	91	85	5
2050	91	86	1
2051	91	87	2
2052	91	88	5
2053	91	89	3
2054	91	92	11
2055	91	94	11
2056	91	96	1
2057	91	98	10
2058	91	99	1
2059	91	101	3
2060	91	102	1
2061	91	103	6
2062	91	104	4
2063	91	105	2
2064	91	107	1
2065	91	108	1
2066	91	109	1
2067	91	112	1
2068	91	113	1
2069	91	114	2
2070	91	117	1
2071	91	147	5
2072	92	1	28
2073	92	2	23
2074	92	3	13
2075	92	4	29
2076	92	5	8
2077	92	7	4
2078	92	8	23
2079	92	9	2
2080	92	10	1
2081	92	11	1
2082	92	12	1
2083	92	18	1
2084	92	23	1
2085	92	24	6
2086	92	35	1
2087	92	36	1
2088	92	47	1
2089	92	48	3
2090	92	49	1
2091	92	50	1
2092	92	51	1
2093	92	52	1
2094	92	54	7
2095	92	55	2
2096	92	58	2
2097	92	59	35
2098	92	62	1
2099	92	63	1
2100	92	65	1
2101	92	66	2
2102	92	67	2
2103	92	69	2
2104	92	72	2
2105	92	74	1
2106	92	76	2
2107	92	77	1
2108	92	79	1
2109	92	80	1
2110	92	81	7
2111	92	82	2
2112	92	83	1
2113	92	85	10
2114	92	86	2
2115	92	87	2
2116	92	88	11
2117	92	89	2
2118	92	91	9
2119	92	94	2
2120	92	96	8
2121	92	98	13
2122	92	99	6
2123	92	101	2
2124	92	102	13
2125	92	103	11
2126	92	104	6
2127	92	105	4
2128	92	106	1
2129	92	107	1
2130	92	108	1
2131	92	112	1
2132	92	113	2
2133	92	114	2
2134	92	115	1
2135	92	116	2
2136	92	117	1
2137	92	120	1
2138	92	147	9
2139	94	1	21
2140	94	2	10
2141	94	3	3
2142	94	4	16
2143	94	5	4
2144	94	7	2
2145	94	8	16
2146	94	9	1
2147	94	11	1
2148	94	18	1
2149	94	24	4
2150	94	47	2
2151	94	49	6
2152	94	50	1
2153	94	52	1
2154	94	55	2
2155	94	57	1
2156	94	58	2
2157	94	59	24
2158	94	62	1
2159	94	63	1
2160	94	66	1
2161	94	67	1
2162	94	68	1
2163	94	69	1
2164	94	71	1
2165	94	73	1
2166	94	74	1
2167	94	76	1
2168	94	77	1
2169	94	79	1
2170	94	80	3
2171	94	81	1
2172	94	82	1
2173	94	83	1
2174	94	85	4
2175	94	86	1
2176	94	87	2
2177	94	88	4
2178	94	89	2
2179	94	91	5
2180	94	92	2
2181	94	96	1
2182	94	98	3
2183	94	99	1
2184	94	101	1
2185	94	102	1
2186	94	103	10
2187	94	104	7
2188	94	105	3
2189	94	108	1
2190	94	113	1
2191	94	114	2
2192	94	117	1
2193	94	120	1
2194	94	147	6
2195	96	1	4
2196	96	2	3
2197	96	4	5
2198	96	8	3
2199	96	59	2
2200	96	103	1
2201	98	1	51
2202	98	2	50
2203	98	3	24
2204	98	4	23
2205	98	5	5
2206	98	7	15
2207	98	8	38
2208	98	9	5
2209	98	10	6
2210	98	11	1
2211	98	12	1
2212	98	20	1
2213	98	22	1
2214	98	24	6
2215	98	25	1
2216	98	29	1
2217	98	30	2
2218	98	31	1
2219	98	33	1
2220	98	34	1
2221	98	35	1
2222	98	41	1
2223	98	47	3
2224	98	49	1
2225	98	51	1
2226	98	52	2
2227	98	55	1
2228	98	57	1
2229	98	58	1
2230	98	59	20
2231	98	67	1
2232	98	68	1
2233	98	71	1
2234	98	73	1
2235	98	80	1
2236	98	81	2
2237	98	82	1
2238	98	83	1
2239	98	85	3
2240	98	86	1
2241	98	87	5
2242	98	88	1
2243	98	91	5
2244	98	96	3
2245	98	99	1
2246	98	101	2
2247	98	102	1
2248	98	103	8
2249	98	104	11
2250	98	105	2
2251	98	106	1
2252	98	107	7
2253	98	108	1
2254	98	109	1
2255	98	112	1
2256	98	113	2
2257	98	114	20
2258	98	117	1
2259	98	147	30
2260	99	1	5
2261	99	2	3
2262	99	4	4
2263	99	8	3
2264	99	59	12
2265	99	98	1
2266	99	103	1
2267	99	104	7
2268	99	114	1
2269	99	147	2
2270	101	1	26
2271	101	2	18
2272	101	3	5
2273	101	4	33
2274	101	5	2
2275	101	7	1
2276	101	8	18
2277	101	9	3
2278	101	47	1
2279	101	52	1
2280	101	55	1
2281	101	58	2
2282	101	59	7
2283	101	82	1
2284	101	83	3
2285	101	85	12
2286	101	88	4
2287	101	98	10
2288	101	99	1
2289	101	102	1
2290	101	103	3
2291	101	104	4
2292	101	105	1
2293	101	114	3
2294	101	147	9
2295	102	1	12
2296	102	2	4
2297	102	3	1
2298	102	4	4
2299	102	5	1
2300	102	8	4
2301	102	9	1
2302	102	59	1
2303	102	98	2
2304	102	103	4
2305	102	104	1
2306	102	147	1
2307	104	1	3
2308	104	2	2
2309	104	3	1
2310	104	4	17
2311	104	5	1
2312	104	7	1
2313	104	8	6
2314	104	59	16
2315	104	98	1
2316	104	99	2
2317	104	103	1
2318	104	147	1
2319	106	1	3
2320	106	2	10
2321	106	3	1
2322	106	4	9
2323	106	5	1
2324	106	8	2
2325	106	9	1
2326	106	30	3
2327	106	59	4
2328	106	103	1
2329	106	104	2
2330	106	105	1
2331	106	114	2
2332	106	147	2
2333	107	1	35
2334	107	2	26
2335	107	3	6
2336	107	4	36
2337	107	5	5
2338	107	7	4
2339	107	8	14
2340	107	9	7
2341	107	10	1
2342	107	13	1
2343	107	15	1
2344	107	20	1
2345	107	24	1
2346	107	30	1
2347	107	34	1
2348	107	35	1
2349	107	41	1
2350	107	47	6
2351	107	49	1
2352	107	51	1
2353	107	52	8
2354	107	55	1
2355	107	57	1
2356	107	58	1
2357	107	59	13
2358	107	71	1
2359	107	80	1
2360	107	81	1
2361	107	82	1
2362	107	85	2
2363	107	86	1
2364	107	87	1
2365	107	88	1
2366	107	96	1
2367	107	98	2
2368	107	99	1
2369	107	101	1
2370	107	102	1
2371	107	103	9
2372	107	104	4
2373	107	105	7
2374	107	108	1
2375	107	109	1
2376	107	110	1
2377	107	112	2
2378	107	113	1
2379	107	114	4
2380	107	117	1
2381	107	147	5
2382	108	1	18
2383	108	2	4
2384	108	3	2
2385	108	4	17
2386	108	5	1
2387	108	7	1
2388	108	8	6
2389	108	9	3
2390	108	30	4
2391	108	59	3
2392	108	85	1
2393	108	98	8
2394	108	103	2
2395	108	104	1
2396	108	105	1
2397	108	114	2
2398	108	147	2
2399	109	1	11
2400	109	2	16
2401	109	3	12
2402	109	4	19
2403	109	5	2
2404	109	7	9
2405	109	8	10
2406	109	9	1
2407	109	10	4
2408	109	11	1
2409	109	15	1
2410	109	24	1
2411	109	30	2
2412	109	47	4
2413	109	51	1
2414	109	55	1
2415	109	58	1
2416	109	59	7
2417	109	81	2
2418	109	82	1
2419	109	85	9
2420	109	88	1
2421	109	98	8
2422	109	99	1
2423	109	101	1
2424	109	102	1
2425	109	103	3
2426	109	104	3
2427	109	105	1
2428	109	108	1
2429	109	110	1
2430	109	112	4
2431	109	113	1
2432	109	114	4
2433	109	147	9
2434	110	1	40
2435	110	2	25
2436	110	3	9
2437	110	4	42
2438	110	5	7
2439	110	7	6
2440	110	8	22
2441	110	9	2
2442	110	10	1
2443	110	11	1
2444	110	13	1
2445	110	15	1
2446	110	20	1
2447	110	24	2
2448	110	30	1
2449	110	31	1
2450	110	33	1
2451	110	35	1
2452	110	41	1
2453	110	47	6
2454	110	51	1
2455	110	52	8
2456	110	55	1
2457	110	57	1
2458	110	58	1
2459	110	59	14
2460	110	71	1
2461	110	72	3
2462	110	80	2
2463	110	81	2
2464	110	85	13
2465	110	86	1
2466	110	87	1
2467	110	88	1
2468	110	91	4
2469	110	96	1
2470	110	98	9
2471	110	99	1
2472	110	101	1
2473	110	102	1
2474	110	103	6
2475	110	104	3
2476	110	105	1
2477	110	107	1
2478	110	108	1
2479	110	109	2
2480	110	112	3
2481	110	113	1
2482	110	114	11
2483	110	117	6
2484	110	147	21
2485	112	1	40
2486	112	2	15
2487	112	3	21
2488	112	4	49
2489	112	5	5
2490	112	7	8
2491	112	8	21
2492	112	9	2
2493	112	10	1
2494	112	11	1
2495	112	13	1
2496	112	15	1
2497	112	19	1
2498	112	20	1
2499	112	24	5
2500	112	25	1
2501	112	30	1
2502	112	31	1
2503	112	34	1
2504	112	41	1
2505	112	44	1
2506	112	47	7
2507	112	52	1
2508	112	54	1
2509	112	55	1
2510	112	57	1
2511	112	58	1
2512	112	59	15
2513	112	80	1
2514	112	81	8
2515	112	82	5
2516	112	83	1
2517	112	85	13
2518	112	86	1
2519	112	88	1
2520	112	91	4
2521	112	96	1
2522	112	98	3
2523	112	99	3
2524	112	101	1
2525	112	102	1
2526	112	103	3
2527	112	104	6
2528	112	105	1
2529	112	107	7
2530	112	108	1
2531	112	109	1
2532	112	110	1
2533	112	113	1
2534	112	114	7
2535	112	115	1
2536	112	116	2
2537	112	117	1
2538	112	147	18
2539	113	1	4
2540	113	2	10
2541	113	3	3
2542	113	4	10
2543	113	5	2
2544	113	7	2
2545	113	8	8
2546	113	9	2
2547	113	55	1
2548	113	58	1
2549	113	59	4
2550	113	81	1
2551	113	85	1
2552	113	98	7
2553	113	101	1
2554	113	102	1
2555	113	103	2
2556	113	104	2
2557	113	114	4
2558	113	116	1
2559	113	147	3
2560	114	1	24
2561	114	2	3
2562	114	3	11
2563	114	4	18
2564	114	5	1
2565	114	7	7
2566	114	8	13
2567	114	9	1
2568	114	24	1
2569	114	31	1
2570	114	52	5
2571	114	55	1
2572	114	59	5
2573	114	85	1
2574	114	96	1
2575	114	98	5
2576	114	101	1
2577	114	102	1
2578	114	103	3
2579	114	104	4
2580	114	108	1
2581	114	110	1
2582	114	112	1
2583	114	113	1
2584	114	115	1
2585	114	116	1
2586	114	147	7
2587	115	1	9
2588	115	2	9
2589	115	3	2
2590	115	4	18
2591	115	5	3
2592	115	7	3
2593	115	8	16
2594	115	9	2
2595	115	10	1
2596	115	11	1
2597	115	15	1
2598	115	18	1
2599	115	22	1
2600	115	24	1
2601	115	25	1
2602	115	30	1
2603	115	35	1
2604	115	41	1
2605	115	47	1
2606	115	49	1
2607	115	51	1
2608	115	52	1
2609	115	55	1
2610	115	58	1
2611	115	59	14
2612	115	69	1
2613	115	81	1
2614	115	82	1
2615	115	85	2
2616	115	88	3
2617	115	96	1
2618	115	98	9
2619	115	99	1
2620	115	102	1
2621	115	103	4
2622	115	104	2
2623	115	105	1
2624	115	107	1
2625	115	108	1
2626	115	109	1
2627	115	110	1
2628	115	112	1
2629	115	113	1
2630	115	114	7
2631	115	116	1
2632	115	120	1
2633	115	147	6
2634	116	1	20
2635	116	2	6
2636	116	3	13
2637	116	4	15
2638	116	5	3
2639	116	7	4
2640	116	8	16
2641	116	9	3
2642	116	10	1
2643	116	15	1
2644	116	24	1
2645	116	33	2
2646	116	34	2
2647	116	47	1
2648	116	49	1
2649	116	51	1
2650	116	55	1
2651	116	58	1
2652	116	59	8
2653	116	69	1
2654	116	85	2
2655	116	91	1
2656	116	96	1
2657	116	98	2
2658	116	101	2
2659	116	103	4
2660	116	104	3
2661	116	107	1
2662	116	110	1
2663	116	112	4
2664	116	114	2
2665	116	117	2
2666	116	119	2
2667	116	147	3
2668	117	1	23
2669	117	2	14
2670	117	3	9
2671	117	4	31
2672	117	5	3
2673	117	7	2
2674	117	8	5
2675	117	9	5
2676	117	11	1
2677	117	15	1
2678	117	18	1
2679	117	24	1
2680	117	25	1
2681	117	30	1
2682	117	41	1
2683	117	47	5
2684	117	49	1
2685	117	52	1
2686	117	55	1
2687	117	58	3
2688	117	59	7
2689	117	67	1
2690	117	69	1
2691	117	80	2
2692	117	82	1
2693	117	85	2
2694	117	87	1
2695	117	88	1
2696	117	91	1
2697	117	96	1
2698	117	98	8
2699	117	101	1
2700	117	103	2
2701	117	104	2
2702	117	105	1
2703	117	108	2
2704	117	110	1
2705	117	112	2
2706	117	114	3
2707	117	115	1
2708	117	116	1
2709	117	147	14
2710	119	1	15
2711	119	2	5
2712	119	3	1
2713	119	4	3
2714	119	5	1
2715	119	7	1
2716	119	8	2
2717	119	9	1
2718	119	47	2
2719	119	59	6
2720	119	85	1
2721	119	98	1
2722	119	101	3
2723	119	103	1
2724	119	114	1
2725	119	147	3
2726	120	1	12
2727	120	2	8
2728	120	3	2
2729	120	4	8
2730	120	5	2
2731	120	7	2
2732	120	8	6
2733	120	9	1
2734	120	18	1
2735	120	24	2
2736	120	33	1
2737	120	47	2
2738	120	55	1
2739	120	59	10
2740	120	80	1
2741	120	81	5
2742	120	85	1
2743	120	88	1
2744	120	91	3
2745	120	98	15
2746	120	99	4
2747	120	103	2
2748	120	104	2
2749	120	105	1
2750	120	112	1
2751	120	114	4
2752	120	115	1
2753	120	116	1
2754	120	147	8
